total_lines,num_functions,num_classes,num_imports,avg_func_length,max_func_length,avg_complexity,max_complexity,high_complexity_fns,maintainability,lines_per_function,num_nodes,num_edges,avg_degree,max_degree,graph_density,avg_shortest_path,clustering_coeff,deep_nesting_count,is_buggy,source,path
57,2,0,4,19.5,23,2.0,3,0,68.06,28.5,3,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,test/typing/plain_files/engine/engine_result.py
121,4,0,4,20.25,39,5.25,8,0,73.7,30.25,5,3,1.2,3,0.15,1.5,0.0,0,0,sqlalchemy,lib/sqlalchemy/util/topological.py
228,23,8,9,5.565217391304348,24,1.64,3,0,53.05,9.91304347826087,29,45,3.103,14,0.0554,2.714,0.238,0,0,sqlalchemy,lib/sqlalchemy/testing/fixtures/orm.py
31,3,0,1,6.0,8,1.0,1,0,100.0,10.333333333333334,4,2,1.0,2,0.1667,1.333,0.0,0,0,sqlalchemy,test/dialect/oracle/_oracledb_mode.py
1098,41,18,6,23.0,88,1.7,13,1,24.16,26.78048780487805,48,87,3.625,18,0.0386,2.764,0.133,0,0,sqlalchemy,test/orm/dml/test_bulk.py
2761,146,22,14,16.383561643835616,121,2.99,57,1,0.0,18.910958904109588,146,219,3.0,61,0.0103,3.053,0.093,0,0,sqlalchemy,test/orm/test_transaction.py
886,37,10,8,16.45945945945946,77,1.55,7,0,30.26,23.945945945945947,45,81,3.6,22,0.0409,2.722,0.175,0,0,sqlalchemy,test/orm/test_bind.py
5463,584,111,18,6.738013698630137,83,1.29,13,2,0.0,9.354452054794521,588,768,2.612,125,0.0022,3.638,0.08,0,0,sqlalchemy,test/sql/test_operators.py
305,15,5,6,14.0,29,1.65,3,0,46.89,20.333333333333332,20,19,1.9,6,0.05,2.804,0.15,0,0,sqlalchemy,test/sql/test_identity_column.py
154,3,6,4,6.333333333333333,12,1.33,2,0,84.13,51.333333333333336,10,9,1.8,6,0.1,2.267,0.0,0,0,sqlalchemy,examples/generic_associations/table_per_related.py
2367,82,9,8,24.134146341463413,216,2.01,26,1,8.91,28.865853658536587,86,121,2.814,20,0.0166,3.406,0.272,0,0,sqlalchemy,test/dialect/postgresql/test_query.py
98,2,0,3,21.5,38,1.0,1,0,61.65,49.0,3,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,test/typing/plain_files/ext/asyncio/create_proxy_methods.py
400,26,9,7,11.346153846153847,28,1.97,9,0,30.08,15.384615384615385,26,33,2.538,14,0.0508,2.588,0.0,0,0,sqlalchemy,test/orm/test_generative.py
87,0,0,0,0.0,0,0.0,0,0,100.0,87.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,examples/versioned_history/__init__.py
1236,61,19,15,19.34426229508197,79,1.55,5,0,27.51,20.262295081967213,69,105,3.043,21,0.0224,3.101,0.101,0,0,sqlalchemy,test/orm/test_cache_key.py
156,19,18,4,2.0,5,1.46,3,0,58.16,8.210526315789474,24,37,3.083,18,0.067,2.138,0.0,0,0,sqlalchemy,lib/sqlalchemy/testing/pickleable.py
2148,45,0,11,42.82222222222222,264,1.2,2,0,65.76,47.733333333333334,34,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,lib/sqlalchemy/sql/_elements_constructors.py
14,0,0,0,0.0,0,0.0,0,0,100.0,14.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,examples/graphs/__init__.py
440,22,1,3,9.318181818181818,59,1.95,8,0,51.09,20.0,22,24,2.182,15,0.0519,2.105,0.275,0,0,sqlalchemy,lib/sqlalchemy/ext/orderinglist.py
89,0,0,3,0.0,0,0.0,0,0,100.0,89.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,lib/sqlalchemy/dialects/mssql/__init__.py
1323,69,18,14,15.115942028985508,86,1.6,14,1,16.79,19.17391304347826,84,93,2.214,17,0.0133,3.327,0.018,0,0,sqlalchemy,test/ext/asyncio/test_session.py
367,19,4,7,20.63157894736842,127,1.71,5,0,48.04,19.31578947368421,22,21,1.909,16,0.0455,2.214,0.053,0,0,sqlalchemy,lib/sqlalchemy/testing/fixtures/base.py
22,0,3,1,0.0,0,1.0,1,0,100.0,22.0,4,3,1.5,3,0.25,1.5,0.0,0,0,sqlalchemy,lib/sqlalchemy/ext/asyncio/exc.py
50,7,2,3,4.142857142857143,14,1.25,2,0,83.77,7.142857142857143,10,9,1.8,4,0.1,2.194,0.0,0,0,sqlalchemy,test/aaa_profiling/test_pool.py
1181,68,5,10,14.117647058823529,49,1.34,4,0,22.16,17.36764705882353,72,94,2.611,26,0.0184,3.227,0.356,0,0,sqlalchemy,test/sql/test_labels.py
103,0,3,3,0.0,0,1.0,1,0,73.46,103.0,4,3,1.5,3,0.25,1.5,0.0,0,0,sqlalchemy,test/typing/plain_files/orm/traditional_relationship.py
1524,58,111,8,25.25862068965517,129,2.32,10,0,14.63,26.275862068965516,83,102,2.458,35,0.015,2.627,0.056,0,0,sqlalchemy,test/orm/declarative/test_inheritance.py
614,69,29,12,8.043478260869565,41,1.2,3,0,28.82,8.898550724637682,75,84,2.24,22,0.0151,2.713,0.096,0,0,sqlalchemy,test/ext/test_compiler.py
502,16,9,6,25.3125,123,1.85,5,0,38.63,31.375,18,30,3.333,8,0.098,2.301,0.0,0,0,sqlalchemy,test/orm/test_defaults.py
712,47,8,10,8.97872340425532,68,2.78,21,1,34.4,15.148936170212766,39,46,2.359,9,0.031,2.895,0.135,0,0,sqlalchemy,lib/sqlalchemy/util/typing.py
520,39,14,9,10.512820512820513,51,2.96,14,1,29.74,13.333333333333334,32,66,4.125,14,0.0665,2.356,0.205,0,0,sqlalchemy,lib/sqlalchemy/testing/assertsql.py
401,20,13,7,16.35,34,1.81,4,0,48.38,20.05,22,32,2.909,8,0.0693,2.514,0.0,0,0,sqlalchemy,test/orm/test_ac_relationships.py
393,13,1,6,27.307692307692307,70,2.27,5,0,46.23,30.23076923076923,14,13,1.857,11,0.0714,1.949,0.0,0,0,sqlalchemy,test/dialect/postgresql/test_async_pg.py
4645,206,95,13,19.703883495145632,62,2.17,13,4,0.0,22.54854368932039,208,544,5.231,61,0.0126,3.12,0.156,0,0,sqlalchemy,test/orm/test_cascade.py
158,5,1,4,9.0,21,2.0,3,0,70.82,31.6,7,5,1.429,5,0.119,1.667,0.0,0,0,sqlalchemy,lib/sqlalchemy/dialects/sqlite/pysqlcipher.py
594,17,10,13,17.823529411764707,127,2.44,7,0,57.86,34.94117647058823,22,25,2.273,10,0.0541,2.543,0.0,0,0,sqlalchemy,lib/sqlalchemy/dialects/postgresql/ext.py
1806,80,7,7,19.0375,103,1.63,5,0,11.14,22.575,78,112,2.872,23,0.0186,3.377,0.347,0,0,sqlalchemy,test/sql/test_query.py
80,9,0,2,1.0,1,1.0,1,0,100.0,8.88888888888889,10,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,lib/sqlalchemy/util/cython.py
36,0,0,0,0.0,0,0.0,0,0,100.0,36.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,examples/vertical/__init__.py
16,0,0,1,0.0,0,0.0,0,0,100.0,16.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,lib/sqlalchemy/future/engine.py
517,70,2,4,3.6285714285714286,18,2.03,7,0,26.17,7.385714285714286,48,109,4.542,38,0.0483,2.043,0.442,0,0,sqlalchemy,lib/sqlalchemy/util/_collections_cy.py
2720,109,18,10,21.98165137614679,102,2.03,11,1,0.0,24.954128440366972,107,122,2.28,75,0.0108,2.616,0.03,0,0,sqlalchemy,test/orm/dml/test_orm_upd_del_basic.py
66,1,0,3,47.0,47,5.0,5,0,75.91,66.0,2,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,examples/dogpile_caching/fixture_data.py
284,20,3,5,6.1,27,1.65,5,0,60.81,14.2,22,33,3.0,12,0.0714,2.476,0.324,1,0,sqlalchemy,lib/sqlalchemy/log.py
157,8,3,12,9.125,23,1.89,3,0,71.42,19.625,11,9,1.636,5,0.0818,2.467,0.0,0,0,sqlalchemy,lib/sqlalchemy/dialects/mysql/pyodbc.py
4157,239,125,20,14.635983263598327,203,1.73,18,3,0.0,17.393305439330543,240,469,3.908,69,0.0082,3.195,0.216,0,0,sqlalchemy,test/ext/test_associationproxy.py
747,58,5,13,7.913793103448276,43,2.29,12,1,28.49,12.879310344827585,58,83,2.862,47,0.0251,2.241,0.278,0,0,sqlalchemy,lib/sqlalchemy/orm/instrumentation.py
130,7,4,1,5.714285714285714,9,2.0,4,0,69.74,18.571428571428573,9,12,2.667,6,0.1667,1.833,0.274,0,0,sqlalchemy,lib/sqlalchemy/dialects/mssql/json.py
759,24,17,9,11.875,26,2.97,13,1,39.13,31.625,32,41,2.562,17,0.0413,2.628,0.101,0,0,sqlalchemy,lib/sqlalchemy/dialects/mssql/pyodbc.py
58,3,0,5,8.666666666666666,14,3.0,5,0,73.65,19.333333333333332,4,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,test/perf/invalidate_stresstest.py
777,33,14,10,18.272727272727273,192,3.15,35,2,31.85,23.545454545454547,38,50,2.632,16,0.0356,2.785,0.0,0,0,sqlalchemy,test/orm/dml/test_orm_upd_del_assorted.py
6,0,0,2,0.0,0,0.0,0,0,84.72,6.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,tools/walk_packages.py
248,10,1,12,22.4,69,5.33,24,1,49.68,24.8,11,18,3.273,9,0.1636,1.782,0.391,0,0,sqlalchemy,lib/sqlalchemy/testing/fixtures/mypy.py
646,53,12,14,10.264150943396226,64,1.64,8,0,20.99,12.18867924528302,63,68,2.159,47,0.0174,2.418,0.058,0,0,sqlalchemy,test/orm/test_inspect.py
1373,126,7,9,8.76984126984127,52,1.23,5,0,16.15,10.896825396825397,122,203,3.328,82,0.0138,2.774,0.646,0,0,sqlalchemy,test/base/test_result.py
185,0,2,4,0.0,0,1.0,1,0,69.44,185.0,3,2,1.333,2,0.3333,1.333,0.0,0,0,sqlalchemy,test/typing/plain_files/orm/mapped_column.py
107,0,0,5,0.0,0,0.0,0,0,100.0,107.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,lib/sqlalchemy/dialects/mysql/__init__.py
194,13,9,8,7.153846153846154,22,2.41,9,0,52.82,14.923076923076923,21,22,2.095,9,0.0524,2.552,0.0,0,0,sqlalchemy,lib/sqlalchemy/dialects/postgresql/_psycopg_common.py
22,0,2,3,0.0,0,1.0,1,0,100.0,22.0,3,2,1.333,2,0.3333,1.333,0.0,0,0,sqlalchemy,test/typing/plain_files/dialects/mysql/mysql_stuff.py
157,12,2,5,8.25,38,2.23,13,1,67.91,13.083333333333334,15,20,2.667,11,0.0952,1.872,0.607,0,0,sqlalchemy,lib/sqlalchemy/engine/util.py
2153,52,7,17,37.36538461538461,149,6.88,33,9,0.0,41.40384615384615,47,93,3.957,13,0.043,2.947,0.228,2,0,sqlalchemy,lib/sqlalchemy/orm/bulk_persistence.py
1702,18,6,14,42.0,265,5.12,34,4,37.86,94.55555555555556,18,22,2.444,6,0.0719,3.098,0.0,3,0,sqlalchemy,lib/sqlalchemy/ext/automap.py
2428,100,32,22,12.24,68,1.95,12,2,8.89,24.28,99,139,2.808,18,0.0143,3.558,0.044,1,0,sqlalchemy,test/sql/test_compare.py
171,8,2,5,17.625,69,1.17,2,0,78.81,21.375,11,13,2.364,5,0.1182,2.273,0.345,0,0,sqlalchemy,examples/syntax_extensions/test_qualify.py
923,31,52,6,10.935483870967742,70,1.6,13,1,46.05,29.774193548387096,62,85,2.742,52,0.0225,2.194,0.045,0,0,sqlalchemy,lib/sqlalchemy/exc.py
370,18,1,4,17.944444444444443,51,1.68,3,0,46.22,20.555555555555557,20,31,3.1,19,0.0816,1.837,0.618,0,0,sqlalchemy,test/base/test_dependency.py
494,1,0,3,11.0,11,3.0,3,0,76.79,494.0,2,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,doc/build/conf.py
2192,113,4,8,14.36283185840708,65,1.46,7,0,3.39,19.398230088495577,118,123,2.085,91,0.0089,2.665,0.062,0,0,sqlalchemy,test/dialect/mssql/test_compiler.py
960,44,13,8,17.863636363636363,142,1.89,11,1,31.33,21.818181818181817,57,64,2.246,21,0.0201,3.079,0.146,0,0,sqlalchemy,test/dialect/mssql/test_engine.py
1003,47,20,11,14.02127659574468,87,4.11,30,4,17.38,21.340425531914892,53,105,3.962,33,0.0381,2.487,0.26,0,0,sqlalchemy,lib/sqlalchemy/dialects/postgresql/ranges.py
172,4,4,3,10.25,14,1.75,5,0,66.21,43.0,8,8,2.0,4,0.1429,2.107,0.0,0,0,sqlalchemy,examples/versioned_rows/versioned_rows_w_versionid.py
733,55,5,4,9.563636363636364,56,1.12,4,0,35.82,13.327272727272728,58,61,2.103,42,0.0185,2.68,0.0,0,0,sqlalchemy,test/sql/test_select.py
63,2,3,4,9.5,12,1.6,3,0,100.0,31.5,6,3,1.0,3,0.1,1.5,0.0,0,0,sqlalchemy,test/typing/plain_files/orm/issue_9340.py
1878,64,14,12,7.734375,35,1.49,6,0,41.32,29.34375,47,89,3.787,18,0.0412,2.731,0.112,0,0,sqlalchemy,lib/sqlalchemy/ext/hybrid.py
63,0,0,12,0.0,0,0.0,0,0,100.0,63.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,lib/sqlalchemy/engine/__init__.py
1935,105,27,8,15.552380952380952,116,1.59,6,0,11.48,18.428571428571427,92,195,4.239,27,0.0233,2.993,0.374,0,0,sqlalchemy,test/orm/test_naturalpks.py
3481,99,16,17,32.02020202020202,208,6.14,29,17,0.0,35.16161616161616,74,165,4.459,21,0.0305,2.761,0.28,1,0,sqlalchemy,lib/sqlalchemy/orm/strategies.py
17,0,0,2,0.0,0,0.0,0,0,100.0,17.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,lib/sqlalchemy/future/__init__.py
303,37,2,6,4.918918918918919,24,2.1,7,0,38.5,8.18918918918919,28,51,3.643,22,0.0675,1.949,0.264,0,0,sqlalchemy,lib/sqlalchemy/orm/identity.py
133,8,3,6,3.375,10,1.36,2,0,58.47,16.625,12,11,1.833,7,0.0833,2.439,0.0,0,0,sqlalchemy,test/typing/plain_files/ext/hybrid/hybrid_two.py
18,1,0,5,1.0,1,1.0,1,0,100.0,18.0,2,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,test/typing/plain_files/ext/misc_ext.py
130,8,4,5,6.5,13,1.0,1,0,100.0,16.25,13,8,1.231,4,0.0513,1.6,0.0,0,0,sqlalchemy,test/typing/plain_files/orm/sessionmakers.py
380,39,4,7,8.23076923076923,52,1.63,5,0,38.2,9.743589743589743,36,55,3.056,27,0.0437,2.225,0.294,0,0,sqlalchemy,lib/sqlalchemy/orm/evaluator.py
323,25,5,8,7.68,47,2.11,7,0,55.76,12.92,25,41,3.28,9,0.0683,2.628,0.187,2,0,sqlalchemy,lib/sqlalchemy/util/concurrency.py
34,2,2,4,1.0,1,1.75,3,0,57.53,17.0,5,4,1.6,3,0.2,1.8,0.0,0,0,sqlalchemy,test/typing/plain_files/ext/hybrid/hybrid_five.py
81,0,2,4,0.0,0,1.0,1,0,72.05,81.0,3,2,1.333,2,0.3333,1.333,0.0,0,0,sqlalchemy,test/typing/plain_files/sql/dml.py
3108,169,24,13,16.171597633136095,116,1.86,9,0,0.0,18.390532544378697,161,204,2.534,46,0.0079,3.44,0.066,0,0,sqlalchemy,test/sql/test_external_traversal.py
8,0,0,1,0.0,0,0.0,0,0,81.86,8.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,examples/performance/__main__.py
350,10,1,5,32.6,197,7.38,26,2,46.33,35.0,12,10,1.667,3,0.0758,2.133,0.0,1,0,sqlalchemy,examples/versioned_history/history_meta.py
241,33,3,5,3.1515151515151514,52,1.42,13,1,58.98,7.303030303030303,25,52,4.16,22,0.0867,1.993,0.151,0,0,sqlalchemy,lib/sqlalchemy/util/_immutabledict_cy.py
253,7,0,7,43.285714285714285,150,6.67,8,0,61.89,36.142857142857146,8,7,1.75,3,0.125,1.167,0.417,0,0,sqlalchemy,tools/toxnox.py
888,34,11,11,8.0,50,1.97,8,0,37.65,26.11764705882353,38,43,2.263,22,0.0306,2.572,0.202,0,0,sqlalchemy,lib/sqlalchemy/dialects/postgresql/psycopg2.py
7,0,0,0,0.0,0,0.0,0,0,100.0,7.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,examples/nested_sets/__init__.py
1249,79,25,8,13.316455696202532,67,1.21,7,0,23.49,15.810126582278482,81,119,2.938,25,0.0184,2.987,0.228,0,0,sqlalchemy,test/orm/test_of_type.py
118,5,3,4,16.4,62,5.5,19,2,60.44,23.6,9,9,2.0,3,0.125,2.472,0.259,0,0,sqlalchemy,lib/sqlalchemy/testing/entities.py
2718,156,24,15,14.948717948717949,92,2.75,16,7,0.0,17.423076923076923,159,323,4.063,57,0.0129,3.188,0.193,0,0,sqlalchemy,test/orm/test_session.py
687,37,4,7,15.594594594594595,75,1.42,7,0,30.65,18.56756756756757,42,45,2.143,36,0.0261,2.194,0.0,0,0,sqlalchemy,test/orm/test_bundle.py
190,5,3,5,30.8,60,2.67,7,0,42.06,38.0,9,14,3.111,6,0.1944,1.722,0.0,0,0,sqlalchemy,test/orm/test_onetoone.py
475,25,7,8,13.4,35,1.2,3,0,39.66,19.0,32,59,3.688,20,0.0595,2.472,0.0,1,0,sqlalchemy,test/orm/dml/test_evaluator.py
3420,137,27,12,21.598540145985403,136,1.25,10,0,0.15,24.963503649635037,146,177,2.425,62,0.0084,3.162,0.019,0,0,sqlalchemy,test/orm/test_joins.py
1795,188,69,6,8.941489361702128,62,1.53,9,0,8.76,9.547872340425531,137,376,5.489,53,0.0202,2.762,0.05,0,0,sqlalchemy,test/base/test_events.py
333,5,46,6,1.6,4,1.14,3,0,100.0,66.6,52,49,1.885,46,0.0185,2.075,0.0,0,0,sqlalchemy,lib/sqlalchemy/sql/roles.py
141,1,3,5,5.0,5,1.0,1,0,62.73,141.0,5,3,1.2,3,0.15,1.5,0.0,0,0,sqlalchemy,examples/extending_query/temporal_range.py
297,19,7,15,6.421052631578948,47,1.65,6,0,50.59,15.631578947368421,26,25,1.923,13,0.0385,2.778,0.0,0,0,sqlalchemy,lib/sqlalchemy/dialects/mysql/mysqlconnector.py
129,9,0,5,10.777777777777779,33,2.0,3,0,79.79,14.333333333333334,9,2,0.444,2,0.0278,1.333,0.0,0,0,sqlalchemy,lib/sqlalchemy/testing/asyncio.py
1307,53,5,3,21.547169811320753,116,5.29,18,7,0.0,24.660377358490567,28,81,5.786,18,0.1071,1.942,0.24,0,0,sqlalchemy,lib/sqlalchemy/orm/dependency.py
650,30,0,9,16.6,82,4.17,18,2,16.96,21.666666666666668,30,31,2.067,9,0.0356,1.894,0.079,0,0,sqlalchemy,test/perf/many_table_reflection.py
566,32,2,3,14.0,51,4.06,15,2,18.6,17.6875,34,53,3.118,23,0.0472,2.608,0.0,0,0,sqlalchemy,test/sql/test_from_linter.py
168,7,1,4,15.0,27,2.25,4,0,55.94,24.0,9,3,0.667,3,0.0417,1.5,0.0,0,0,sqlalchemy,examples/performance/bulk_inserts.py
1790,23,0,8,76.08695652173913,321,16.1,58,12,0.0,77.82608695652173,23,22,1.913,7,0.0435,3.886,0.0,0,0,sqlalchemy,lib/sqlalchemy/orm/persistence.py
322,20,6,14,6.8,19,2.16,4,0,52.16,16.1,25,28,2.24,10,0.0467,2.757,0.138,0,0,sqlalchemy,lib/sqlalchemy/dialects/sqlite/aiosqlite.py
235,15,2,6,9.866666666666667,23,1.29,2,0,50.15,15.666666666666666,18,28,3.111,12,0.0915,2.294,0.428,0,0,sqlalchemy,test/dialect/mssql/test_deprecations.py
186,10,0,4,11.9,42,2.9,7,0,56.11,18.6,11,2,0.364,2,0.0182,1.333,0.0,0,0,sqlalchemy,lib/sqlalchemy/dialects/mssql/provision.py
40,1,0,3,21.0,21,3.0,3,0,100.0,40.0,2,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,test/typing/plain_files/ext/asyncio/async_stuff.py
1331,84,28,11,13.869047619047619,70,1.59,6,0,15.18,15.845238095238095,87,115,2.644,24,0.0154,3.357,0.207,0,0,sqlalchemy,test/orm/test_utils.py
522,24,13,8,12.0,57,1.97,4,0,55.9,21.75,30,51,3.4,13,0.0586,2.531,0.113,0,0,sqlalchemy,lib/sqlalchemy/dialects/postgresql/named_types.py
402,17,0,5,27.0,98,3.45,12,1,45.69,23.647058823529413,15,18,2.4,6,0.0857,2.333,0.169,0,0,sqlalchemy,lib/sqlalchemy/util/deprecations.py
1070,64,6,6,14.109375,81,1.69,10,0,27.51,16.71875,70,81,2.314,32,0.0168,3.205,0.161,0,0,sqlalchemy,test/sql/test_quote.py
352,16,4,5,17.75,26,1.58,5,0,41.37,22.0,21,44,4.19,17,0.1048,1.905,0.0,0,0,sqlalchemy,test/orm/declarative/test_clsregistry.py
259,11,0,7,19.363636363636363,54,3.62,9,0,53.1,23.545454545454547,11,5,0.909,4,0.0455,1.5,0.197,0,0,sqlalchemy,lib/sqlalchemy/event/legacy.py
37,1,2,2,2.0,2,1.33,2,0,74.77,37.0,4,3,1.5,2,0.25,1.667,0.0,0,0,sqlalchemy,test/typing/plain_files/orm/orm_config_constructs.py
64,0,4,5,0.0,0,1.0,1,0,100.0,64.0,5,4,1.6,4,0.2,1.6,0.0,0,0,sqlalchemy,test/typing/plain_files/inspection_inspect.py
473,38,8,6,6.473684210526316,55,2.27,13,1,45.36,12.447368421052632,31,50,3.226,11,0.0538,2.8,0.095,0,0,sqlalchemy,lib/sqlalchemy/event/base.py
347,36,15,3,9.305555555555555,34,1.07,2,0,100.0,9.63888888888889,24,63,5.25,21,0.1141,1.844,0.427,0,0,sqlalchemy,test/orm/test_session_state_change.py
1873,79,11,10,20.050632911392405,140,1.93,7,0,5.81,23.70886075949367,82,98,2.39,13,0.0148,3.492,0.11,0,0,sqlalchemy,test/dialect/oracle/test_reflection.py
687,15,1,5,36.666666666666664,133,4.69,16,1,35.2,45.8,17,22,2.588,16,0.0809,1.838,0.179,0,0,sqlalchemy,lib/sqlalchemy/testing/suite/test_table_via_select.py
325,33,11,7,5.575757575757576,22,1.31,3,0,39.18,9.848484848484848,38,52,2.737,11,0.037,2.586,0.0,0,0,sqlalchemy,test/sql/test_syntax_extensions.py
537,24,10,6,13.041666666666666,48,2.26,13,1,42.29,22.375,33,34,2.061,10,0.0322,3.038,0.0,0,0,sqlalchemy,test/sql/test_deprecations.py
1357,107,13,6,10.30841121495327,176,1.08,2,0,15.2,12.682242990654206,119,184,3.092,37,0.0131,2.96,0.019,0,0,sqlalchemy,test/orm/test_rel_fn.py
244,7,3,7,29.714285714285715,86,2.43,5,0,44.61,34.857142857142854,11,10,1.818,5,0.0909,2.267,0.115,0,0,sqlalchemy,test/perf/compiled_extensions/cache_key.py
976,24,35,7,35.708333333333336,104,2.04,8,0,25.41,40.666666666666664,42,83,3.952,24,0.0482,2.319,0.177,0,0,sqlalchemy,examples/versioned_history/test_versioning.py
477,55,7,8,5.654545454545454,33,2.68,14,2,19.23,8.672727272727272,48,105,4.375,23,0.0465,2.596,0.274,1,0,sqlalchemy,lib/sqlalchemy/testing/exclusions.py
286,5,4,4,2.6,9,1.67,3,0,67.3,57.2,9,9,2.0,4,0.125,2.071,0.0,0,0,sqlalchemy,lib/sqlalchemy/dialects/mssql/information_schema.py
482,14,7,6,33.785714285714285,112,2.14,3,0,39.39,34.42857142857143,16,41,5.125,7,0.1708,1.833,0.0,0,0,sqlalchemy,test/orm/inheritance/test_productspec.py
1008,69,8,14,12.884057971014492,269,4.44,51,7,15.54,14.608695652173912,76,87,2.289,12,0.0153,4.846,0.176,1,0,sqlalchemy,lib/sqlalchemy/testing/assertions.py
18,0,0,0,0.0,0,0.0,0,0,100.0,18.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,examples/adjacency_list/__init__.py
50,5,2,3,5.4,9,2.33,3,0,77.26,10.0,8,8,2.0,6,0.1429,1.857,0.0,0,0,sqlalchemy,test/sql/test_inspect.py
126,4,4,4,1.5,2,1.62,3,0,68.99,31.5,7,8,2.286,4,0.1905,1.81,0.0,0,0,sqlalchemy,examples/association/basic_association.py
974,35,4,21,18.514285714285716,203,4.3,44,1,23.96,27.82857142857143,32,51,3.188,17,0.0514,2.565,0.212,0,0,sqlalchemy,lib/sqlalchemy/orm/properties.py
25,0,0,5,0.0,0,0.0,0,0,100.0,25.0,1,0,0.0,0,0.0,0.0,0.0,0,0,sqlalchemy,test/typing/plain_files/engine/engine_inspection.py
626,45,1,16,8.377777777777778,51,2.41,14,1,40.35,13.911111111111111,47,66,2.809,17,0.0305,2.991,0.068,0,1,celery,celery/worker/control.py
818,64,9,18,10.5,40,2.75,9,0,4.14,12.78125,72,123,3.417,46,0.0241,2.722,0.188,0,1,celery,t/unit/worker/test_control.py
510,32,1,23,11.71875,53,2.43,10,0,49.41,15.9375,34,40,2.353,15,0.0357,2.977,0.257,1,1,celery,celery/apps/worker.py
783,49,3,25,11.775510204081632,63,2.55,12,1,26.55,15.979591836734693,51,81,3.176,43,0.0318,2.098,0.411,0,1,celery,celery/worker/consumer/consumer.py
791,70,2,21,8.071428571428571,82,2.39,20,3,16.57,11.3,65,98,3.015,62,0.0236,1.975,0.225,0,1,celery,celery/worker/request.py
441,29,8,7,12.068965517241379,26,2.0,4,0,32.99,15.206896551724139,23,43,3.739,11,0.085,2.364,0.0,0,1,celery,t/smoke/tests/test_worker.py
1294,87,10,20,12.367816091954023,39,2.26,7,0,5.15,14.873563218390805,92,170,3.696,37,0.0203,2.896,0.137,0,1,celery,t/unit/worker/test_consumer.py
1404,129,10,21,8.744186046511627,30,2.61,13,1,0.0,10.883720930232558,137,232,3.387,91,0.0125,2.667,0.349,0,1,celery,t/unit/worker/test_request.py
716,46,4,24,10.58695652173913,114,3.2,26,3,20.87,15.565217391304348,47,87,3.702,29,0.0402,2.588,0.465,0,1,celery,celery/backends/redis.py
1420,127,21,19,8.26771653543307,39,2.94,18,6,0.0,11.181102362204724,134,235,3.507,42,0.0132,3.236,0.108,0,1,celery,t/unit/backends/test_redis.py
622,38,2,15,14.447368421052632,121,3.28,23,2,26.53,16.36842105263158,36,54,3.0,21,0.0429,2.281,0.531,0,1,celery,celery/app/amqp.py
781,43,2,10,14.837209302325581,64,1.58,7,0,43.76,18.162790697674417,44,81,3.682,23,0.0428,2.494,0.725,0,1,celery,celery/app/control.py
428,10,1,5,5.6,19,3.0,6,0,45.24,42.8,12,5,0.833,4,0.0379,1.6,0.0,0,1,celery,celery/app/defaults.py
136,10,1,9,8.1,29,3.27,9,0,58.99,13.6,12,14,2.333,11,0.1061,1.788,0.393,0,1,celery,celery/events/receiver.py
431,47,9,8,5.74468085106383,20,2.55,10,0,11.04,9.170212765957446,54,55,2.037,19,0.0192,3.196,0.0,0,1,celery,t/unit/app/test_amqp.py
567,76,4,7,5.184210526315789,21,1.49,8,0,14.05,7.4605263157894735,77,132,3.429,42,0.0226,2.843,0.683,0,1,celery,t/unit/app/test_control.py
381,39,7,5,7.358974358974359,37,2.55,12,1,24.01,9.76923076923077,45,42,1.867,14,0.0212,2.97,0.031,0,1,celery,t/unit/events/test_events.py
248,8,1,8,23.125,44,3.33,8,0,68.94,31.0,10,14,2.8,9,0.1556,1.689,0.581,0,1,celery,celery/worker/consumer/delayed_delivery.py
274,18,1,8,11.833333333333334,38,2.72,5,0,39.1,15.222222222222221,20,18,1.8,18,0.0474,1.895,0.0,0,1,celery,t/unit/worker/test_native_delayed_delivery.py
